id,Date,City,Rep,Store,Prod,Cost,Sale
1452,1/12/2005,Jubail,Mjeed,Othaim,Toys,6619.97,9735.25
1453,10/28/2005,Jubail,Mjeed,Panda,Office,4705.0725,6273.43
1454,9/26/2004,Hail,Yahia,Othaim,Food,3621.1504,8421.28
1455,3/28/2005,Dammam,Yahia,Lulu,Food,374.3919,1011.87
1456,5/17/2006,Dammam,Maliha,Panda,Toys,2764.396,4766.2
1457,3/6/2006,Abha,Ghalia,Panda,Home,2356.684,4284.88
1458,2/17/2005,Riyadh,Abdul,Panda,Toys,2045.5123,3466.97
1459,7/28/2004,Riyadh,Mjeed,Carrefour,Food,4020.66,8934.8
1460,7/6/2005,Riyadh,Mjeed,Carrefour,Food,8.9385,15.15
1461,2/18/2005,Jubail,Ghalia,Lulu,Office,2549.8845,5666.41
1462,4/8/2005,Hail,Yahia,Othaim,Food,3466.278,7702.84
1463,6/21/2005,Jubail,Ghalia,Panda,Food,3237.6377,7529.39
1464,12/20/2004,Jeddah,Yahia,Carrefour,Home,5876.5947,9960.33
1465,9/6/2004,Jeddah,Yahia,Othaim,Toys,3980.1696,4522.92
1466,5/19/2006,Riyadh,Yahia,Othaim,Home,1798.3016,3100.52
1467,3/18/2005,Riyadh,Yahia,Othaim,Office,249.3832,366.74
1468,3/7/2005,Hail,Maliha,Panda,Food,4769.9258,8224.01
1469,9/22/2005,Riyadh,Maliha,Lulu,Toys,7160.4984,8136.93
1470,6/3/2005,Jubail,Abdul,Panda,Toys,6306.4725,8408.63
1471,10/16/2004,Dammam,Abdul,Panda,Food,4250.1646,7327.87
1472,12/19/2005,Hail,Mjeed,Lulu,Food,1081.3165,1966.03
1473,12/27/2004,Riyadh,Maliha,Carrefour,Food,3396.2485,9179.05
1474,5/5/2005,Dammam,Ghalia,Lulu,Food,5754.9367,9754.13
1475,1/7/2005,Jubail,Maliha,Othaim,Home,3894.4307,6600.73
1476,5/1/2006,Riyadh,Maliha,Panda,Food,6605.4975,8807.33
1477,11/28/2005,Riyadh,Maliha,Lulu,Home,150.7385,274.07
1478,4/30/2005,Jeddah,Maliha,Carrefour,Home,5032.5627,5382.42
1479,8/28/2004,Abha,Yahia,Carrefour,Food,7898.9152,8976.04
1480,12/12/2005,Jeddah,Yahia,Othaim,Home,92.276,135.7
1481,11/19/2004,Riyadh,Maliha,Othaim,Food,1795.573,4852.9
1482,4/29/2005,Dammam,Ghalia,Othaim,Office,2646.4608,6154.56
1483,7/4/2005,Riyadh,Yahia,Lulu,Office,3442.4258,5834.62
1484,6/17/2004,Hail,Yahia,Othaim,Toys,998.0263,1691.57
1485,12/22/2004,Dammam,Ghalia,Panda,Office,3799.3032,4317.39
1486,1/4/2006,Dammam,Ghalia,Lulu,Home,4158.1725,5544.23
1487,6/1/2005,Dammam,Yahia,Lulu,Home,1205.9256,1773.42
1488,3/9/2005,Abha,Abdul,Carrefour,Office,7634.90145,8165.67
1489,5/27/2006,Jeddah,Yahia,Panda,Toys,2289.254,4162.28
1490,3/31/2005,Jeddah,Yahia,Othaim,Home,2944.1,4990
1491,1/22/2005,Hail,Maliha,Carrefour,Home,2132.93135,2281.21
1492,3/10/2006,Dammam,Yahia,Lulu,Toys,4378.3432,4682.72
1493,4/7/2005,Jeddah,Ghalia,Lulu,Toys,865.9935,1924.43
1494,1/8/2006,Abha,Yahia,Lulu,Food,2173.2178,3683.42
1495,1/29/2005,Riyadh,Yahia,Othaim,Office,969.0351,2253.57
1496,9/1/2005,Dammam,Ghalia,Lulu,Office,2968.8808,5118.76
1497,9/10/2004,Hail,Ghalia,Carrefour,Food,1017.92515,1088.69
1498,9/24/2004,Abha,Mjeed,Othaim,Food,756.888,860.1
1499,10/30/2004,Jeddah,Abdul,Carrefour,Toys,5628.1752,9539.28
1500,1/9/2006,Dammam,Ghalia,Othaim,Office,725.5525,1229.75
1501,11/10/2004,Abha,Ghalia,Panda,Home,335.8816,781.12
1502,7/27/2004,Abha,Maliha,Carrefour,Office,245.5024,663.52
1503,8/25/2005,Jubail,Ghalia,Panda,Toys,8240.276,9363.95
1504,11/6/2005,Dammam,Maliha,Othaim,Food,3919.146,5763.45
1505,12/27/2005,Jubail,Mjeed,Lulu,Office,1270.9278,3434.94
1506,1/19/2006,Hail,Yahia,Panda,Toys,3345.5524,4919.93
1507,8/28/2004,Abha,Yahia,Othaim,Food,2021.745,2695.66
1508,5/16/2005,Hail,Yahia,Othaim,Home,3632.2319,3884.74
1509,9/1/2005,Jeddah,Abdul,Lulu,Food,747.4651,1266.89
1510,6/7/2006,Abha,Abdul,Panda,Office,6353.3624,9343.18
1511,3/3/2006,Abha,Yahia,Panda,Home,5971.785,7962.38
1512,11/13/2005,Abha,Maliha,Carrefour,Food,176.1866,303.77
1513,7/29/2005,Abha,Maliha,Othaim,Home,966.493,1757.26
1514,3/2/2006,Jeddah,Maliha,Carrefour,Toys,3827.0385,8504.53
1515,12/21/2004,Riyadh,Ghalia,Othaim,Office,1246.3055,2266.01
1516,5/3/2005,Abha,Mjeed,Carrefour,Food,531.59,781.75
1517,8/3/2004,Jeddah,Mjeed,Carrefour,Home,8930.00735,9550.81
1518,6/2/2005,Dammam,Mjeed,Carrefour,Food,6662.5244,9797.83
1519,12/4/2005,Riyadh,Ghalia,Lulu,Office,2348.5953,3980.67
1520,10/7/2004,Abha,Ghalia,Panda,Office,5417.6814,9340.83
1521,3/25/2005,Hail,Yahia,Lulu,Office,3382.694,4974.55
1522,2/10/2006,Abha,Maliha,Othaim,Food,1022.85,2273
1523,1/23/2005,Jeddah,Mjeed,Lulu,Home,3702.879,8228.62
1524,12/29/2005,Riyadh,Ghalia,Lulu,Food,3249.645,4332.86
1525,10/24/2005,Dammam,Mjeed,Lulu,Food,7137.555,9516.74
1526,5/19/2006,Jeddah,Abdul,Othaim,Food,1530.5445,3401.21
1527,7/6/2005,Jeddah,Yahia,Carrefour,Food,8824.3991,9437.86
1528,12/20/2005,Hail,Abdul,Carrefour,Food,2696.922,5993.16
1529,8/13/2004,Dammam,Abdul,Lulu,Home,1054.7642,2452.94
1530,8/13/2005,Jubail,Maliha,Carrefour,Food,2645.064,5877.92
1531,9/6/2004,Jeddah,Yahia,Panda,Toys,5481.7664,6229.28
1532,8/29/2004,Abha,Yahia,Carrefour,Toys,1775.8355,4129.85
1533,7/20/2005,Hail,Mjeed,Othaim,Toys,2051.0527,4769.89
1534,9/9/2005,Riyadh,Yahia,Lulu,Food,6992.6384,7946.18
1535,2/20/2006,Jeddah,Mjeed,Othaim,Office,2423.79,5386.2
1536,7/8/2004,Jubail,Mjeed,Carrefour,Food,3734.64,4979.52
1537,5/12/2005,Dammam,Ghalia,Carrefour,Food,4937.5344,7261.08
1538,7/4/2004,Abha,Maliha,Othaim,Toys,8787.6272,9985.94
1539,3/8/2006,Dammam,Mjeed,Carrefour,Toys,975.7385,1774.07
1540,1/28/2005,Hail,Yahia,Carrefour,Home,4035.8836,6958.42
1541,4/22/2005,Riyadh,Abdul,Lulu,Food,3210.6595,7466.65
1542,3/12/2006,Riyadh,Maliha,Lulu,Office,3499.5866,6033.77
1543,5/2/2005,Jubail,Yahia,Carrefour,Food,1628.9805,4402.65
1544,1/24/2006,Jubail,Yahia,Panda,Office,1149.089,2672.3
1545,2/16/2005,Dammam,Abdul,Othaim,Toys,1982.4816,2252.82
1546,3/11/2005,Hail,Mjeed,Lulu,Food,2597.269,4478.05
1547,6/27/2004,Dammam,Ghalia,Othaim,Food,3785.4964,8803.48
1548,9/26/2005,Dammam,Yahia,Panda,Home,5590.275,7453.7
1549,6/23/2004,Jeddah,Yahia,Othaim,Food,1197.63215,1280.89
1550,5/14/2006,Jeddah,Mjeed,Panda,Office,692.4675,923.29
1551,3/6/2006,Jeddah,Mjeed,Othaim,Office,7657.3321,8189.66
1552,7/8/2005,Abha,Yahia,Othaim,Food,365.057,663.74
1553,2/10/2006,Abha,Mjeed,Othaim,Toys,521.6728,592.81
1554,7/8/2004,Abha,Maliha,Panda,Toys,3110.475,4147.3
1555,8/25/2005,Dammam,Abdul,Othaim,Office,274.968,611.04
1556,7/15/2005,Dammam,Ghalia,Panda,Home,2844.6792,3232.59
1557,8/3/2004,Jeddah,Maliha,Carrefour,Toys,1271.6325,2825.85
1558,8/12/2005,Jeddah,Abdul,Panda,Food,661.545,882.06
1559,8/25/2005,Hail,Maliha,Othaim,Home,2050.445,3535.25
1560,12/28/2005,Riyadh,Ghalia,Panda,Toys,1774.5371,3007.69
1561,2/1/2005,Jubail,Abdul,Lulu,Food,1760.20295,1882.57
1562,6/24/2005,Hail,Yahia,Lulu,Toys,555.7387,941.93
1563,5/18/2006,Hail,Mjeed,Carrefour,Food,8649.28295,9250.57
1564,1/19/2006,Jubail,Maliha,Panda,Office,913.6188,2469.24
1565,2/26/2005,Abha,Abdul,Othaim,Home,3176.73,4235.64
1566,12/24/2004,Dammam,Abdul,Lulu,Home,435.4008,1012.56
1567,6/2/2005,Jeddah,Maliha,Carrefour,Office,6767.9475,9023.93
1568,8/16/2005,Jubail,Mjeed,Carrefour,Food,4670.8316,6868.87
1569,6/30/2004,Jubail,Maliha,Carrefour,Office,2705.6095,4919.29
1570,8/27/2004,Riyadh,Maliha,Lulu,Food,1441.1399,2442.61
1571,1/11/2005,Jubail,Maliha,Lulu,Food,6171.495,8228.66
1572,2/2/2006,Jubail,Abdul,Carrefour,Toys,3025.76285,3236.11
1573,9/12/2005,Riyadh,Maliha,Lulu,Home,2381.247,4329.54
1574,3/16/2006,Jubail,Ghalia,Carrefour,Food,3494.4615,7765.47
1575,5/19/2006,Jubail,Abdul,Othaim,Food,1458.2425,2651.35
1576,1/17/2005,Jubail,Maliha,Othaim,Food,3119.0852,3335.92
1577,7/21/2004,Jeddah,Ghalia,Carrefour,Food,3119.5597,7254.79
1578,2/20/2006,Dammam,Ghalia,Othaim,Food,3507.3016,3985.57
1579,6/10/2005,Dammam,Mjeed,Othaim,Home,1411.174,3281.8
1580,6/25/2005,Dammam,Yahia,Panda,Food,3633.498,6606.36
1581,12/27/2004,Hail,Yahia,Carrefour,Toys,5832.4125,7776.55
1582,4/9/2006,Jubail,Ghalia,Lulu,Toys,1126.708,2048.56
1583,11/3/2005,Abha,Mjeed,Othaim,Toys,3516.601,6393.82
1584,6/5/2006,Dammam,Ghalia,Lulu,Home,1755.658,2581.85
1585,9/18/2004,Jubail,Yahia,Carrefour,Food,50.728,74.6
1586,3/26/2005,Jeddah,Ghalia,Carrefour,Toys,1857.305,3202.25
1587,7/22/2004,Jubail,Ghalia,Carrefour,Toys,649.5005,1180.91
1588,10/13/2005,Abha,Yahia,Panda,Office,2735.8984,7394.32
1589,2/4/2006,Abha,Mjeed,Panda,Home,3381.4929,9139.17
1590,3/18/2006,Riyadh,Maliha,Panda,Home,4003.0485,7278.27
1591,8/13/2004,Jubail,Ghalia,Othaim,Food,425.3024,733.28
1592,12/25/2004,Hail,Abdul,Panda,Food,2281.6309,6166.57
1593,12/13/2004,Jubail,Yahia,Panda,Toys,3371.7255,6130.41
1594,1/22/2005,Hail,Maliha,Panda,Toys,2033.1518,4728.26
1595,3/15/2005,Riyadh,Abdul,Carrefour,Office,6239.952,9176.4
1596,1/14/2005,Hail,Yahia,Carrefour,Toys,6993.4821,7479.66
1597,9/18/2005,Riyadh,Mjeed,Lulu,Home,447.8888,658.66
1598,12/16/2004,Dammam,Mjeed,Othaim,Food,2335.029,5430.3
1599,9/6/2005,Hail,Maliha,Carrefour,Office,4592.5725,6123.43
1600,9/18/2004,Jubail,Mjeed,Panda,Toys,5773.1677,9785.03
1601,3/25/2006,Riyadh,Mjeed,Panda,Food,4543.4642,4859.32
1602,3/2/2006,Riyadh,Yahia,Othaim,Food,2450.7608,3604.06
1603,9/24/2005,Dammam,Maliha,Lulu,Office,2727.3,3636.4
1604,7/24/2004,Dammam,Yahia,Panda,Office,3807.972,8462.16
1605,2/6/2005,Jubail,Yahia,Lulu,Home,2084.6947,5634.31
1606,1/25/2005,Hail,Mjeed,Lulu,Toys,5002.53,6670.04
1607,9/10/2005,Jeddah,Maliha,Panda,Home,4252.937,7332.65
1608,12/28/2005,Dammam,Ghalia,Carrefour,Office,3728.6643,6319.77
1609,10/23/2005,Hail,Maliha,Lulu,Home,6467.956,6917.6
1610,2/28/2006,Jeddah,Yahia,Carrefour,Food,206.6925,275.59
1611,2/14/2006,Abha,Abdul,Panda,Food,7539.5969,8063.74
1612,1/29/2005,Jeddah,Mjeed,Othaim,Toys,5142.9075,6857.21
1613,1/26/2006,Riyadh,Ghalia,Othaim,Toys,3501.0956,5148.67
1614,8/3/2004,Hail,Maliha,Panda,Toys,3972.4256,4514.12
1615,10/16/2004,Abha,Maliha,Panda,Toys,1135.3204,2640.28
1616,5/15/2005,Dammam,Ghalia,Othaim,Home,5428.2832,9200.48
1617,12/29/2004,Jeddah,Mjeed,Carrefour,Food,1776.5587,4801.51
1618,7/3/2004,Hail,Mjeed,Othaim,Food,1265.751,2812.78
1619,2/16/2005,Riyadh,Maliha,Lulu,Toys,4271.12,7364
1620,12/14/2005,Jubail,Ghalia,Panda,Home,2416.6485,5370.33
1621,10/1/2004,Jeddah,Yahia,Othaim,Toys,6615.39,8820.52
1622,9/8/2005,Hail,Abdul,Carrefour,Toys,1850.45,2721.25
1623,1/1/2005,Riyadh,Abdul,Panda,Office,1449.1455,2634.81
1624,8/19/2004,Abha,Yahia,Panda,Food,1427.2639,3857.47
1625,11/29/2004,Abha,Ghalia,Lulu,Home,2674.6057,4533.23
1626,10/18/2004,Riyadh,Yahia,Carrefour,Home,8929.9045,9550.7
1627,7/23/2004,Hail,Ghalia,Carrefour,Toys,4591.3902,7916.19
1628,9/17/2005,Riyadh,Maliha,Panda,Food,4906.845,6542.46
1629,12/21/2004,Dammam,Yahia,Othaim,Home,1749.0671,1870.66
1630,9/17/2004,Abha,Ghalia,Othaim,Home,913.6077,2469.21
1631,6/22/2005,Jeddah,Abdul,Panda,Toys,656.5756,1526.92
1632,4/16/2006,Hail,Abdul,Othaim,Home,6989.4616,7942.57
1633,9/26/2005,Riyadh,Yahia,Panda,Toys,1731.3522,2985.09
1634,9/1/2005,Hail,Yahia,Carrefour,Toys,1617.1848,1837.71
1635,11/20/2005,Riyadh,Abdul,Panda,Food,1950.3045,4334.01
1636,11/27/2005,Jeddah,Ghalia,Panda,Home,1173.8272,2023.84
1637,3/26/2005,Riyadh,Yahia,Othaim,Home,7341.375,9788.5
1638,8/26/2005,Hail,Abdul,Othaim,Toys,248.688,452.16
1639,6/27/2005,Jubail,Mjeed,Carrefour,Home,1647.2456,1761.76
1640,10/4/2005,Jeddah,Maliha,Lulu,Home,620.5803,1443.21
1641,2/10/2005,Abha,Ghalia,Panda,Home,4297.5232,9994.24
1642,10/27/2005,Jeddah,Mjeed,Panda,Food,6349.5872,7215.44
1643,4/4/2005,Jubail,Yahia,Othaim,Food,3918.3584,4452.68
1644,1/27/2006,Hail,Abdul,Othaim,Food,4128.825,5505.1
1645,4/1/2005,Dammam,Maliha,Othaim,Office,6032.3582,6451.72
1646,2/7/2005,Jeddah,Abdul,Othaim,Food,2178.4635,4841.03
1647,2/18/2005,Jubail,Abdul,Panda,Food,3065.0763,8283.99
1648,5/18/2006,Abha,Yahia,Panda,Food,4246.57365,4541.79
1649,11/22/2004,Jeddah,Maliha,Carrefour,Office,7012.77115,7500.29
1650,10/26/2004,Abha,Ghalia,Panda,Office,2137.2927,3622.53
1651,6/18/2005,Hail,Abdul,Lulu,Toys,2042.1115,3712.93
1652,3/4/2006,Hail,Yahia,Panda,Toys,361.3383,976.59
1653,11/27/2005,Jeddah,Abdul,Othaim,Toys,1483.9257,4010.61
1654,5/21/2006,Jeddah,Ghalia,Panda,Food,1658.331,3685.18
1655,11/22/2004,Riyadh,Yahia,Carrefour,Toys,4711.2296,5353.67
1656,12/18/2005,Riyadh,Ghalia,Lulu,Food,829.7996,1406.44
1657,12/7/2004,Dammam,Yahia,Carrefour,Office,3649.077,8109.06
1658,8/28/2005,Hail,Mjeed,Lulu,Food,5349.4444,7866.83
1659,7/17/2004,Jeddah,Yahia,Othaim,Office,5456.0014,9247.46
1660,12/15/2004,Riyadh,Yahia,Carrefour,Office,1838.2328,4274.96
1661,7/3/2004,Jubail,Yahia,Carrefour,Office,1160.9145,2579.81
1662,3/16/2005,Jeddah,Abdul,Lulu,Toys,4446.2055,4755.3
1663,8/5/2004,Riyadh,Maliha,Lulu,Office,3793.5288,8822.16
1664,3/3/2006,Riyadh,Mjeed,Lulu,Food,428.1212,738.14
1665,7/22/2004,Jubail,Yahia,Othaim,Office,3116.7432,7248.24
1666,11/16/2004,Riyadh,Abdul,Lulu,Toys,5399.017,9308.65
1667,4/29/2006,Jeddah,Mjeed,Carrefour,Home,3491.3835,6347.97
1668,9/19/2005,Jubail,Mjeed,Othaim,Office,1622.2909,4384.57
1669,8/10/2005,Abha,Maliha,Lulu,Home,2140.523,3891.86
1670,7/9/2005,Dammam,Maliha,Lulu,Home,3730.95855,3990.33
1671,8/20/2005,Jeddah,Mjeed,Lulu,Office,2368.0573,5507.11
1672,1/21/2006,Jeddah,Mjeed,Lulu,Home,7438.068,8452.35
1673,11/8/2005,Jubail,Abdul,Panda,Food,3336.155,5654.5
1674,8/23/2005,Riyadh,Mjeed,Lulu,Office,5301.917,8986.3
1675,12/4/2004,Hail,Ghalia,Othaim,Toys,1980.135,2640.18
1676,11/5/2005,Riyadh,Yahia,Lulu,Home,2510.1938,5837.66
1677,9/3/2005,Jeddah,Abdul,Othaim,Office,610.137,1355.86
1678,8/27/2005,Dammam,Ghalia,Panda,Home,5843.4508,6249.68
1679,9/13/2005,Jeddah,Maliha,Panda,Food,4882.3182,8417.79
1680,2/1/2005,Riyadh,Abdul,Panda,Toys,5841.0096,8589.72
1681,3/29/2006,Hail,Ghalia,Panda,Toys,4241.5408,6237.56
1682,9/17/2004,Jeddah,Maliha,Panda,Food,2680.1505,7243.65
1683,7/14/2005,Dammam,Abdul,Panda,Toys,2148.5971,3641.69
1684,4/14/2006,Jubail,Ghalia,Panda,Office,5082.0752,7473.64
1685,6/1/2005,Jeddah,Maliha,Othaim,Food,4504.0275,6005.37
1686,7/31/2004,Jeddah,Maliha,Othaim,Toys,798.1961,1856.27
1687,8/23/2005,Jubail,Yahia,Panda,Office,3775.9227,4038.42
1688,2/9/2005,Dammam,Mjeed,Lulu,Food,3654.0525,4872.07
1689,8/29/2004,Riyadh,Abdul,Othaim,Toys,3887.322,5716.65
1690,10/5/2004,Jeddah,Maliha,Othaim,Food,2580.172,6000.4
1691,3/19/2006,Jubail,Maliha,Othaim,Office,4976.2783,8434.37
1692,1/13/2005,Riyadh,Maliha,Othaim,Home,5046.5827,8553.53
1693,3/1/2006,Dammam,Ghalia,Panda,Home,1843.842,3352.44
1694,7/1/2005,Abha,Abdul,Lulu,Toys,2448.4097,2618.62
1695,3/20/2006,Jeddah,Maliha,Othaim,Toys,86.1591,200.37
1696,1/20/2006,Dammam,Ghalia,Panda,Home,2705.4448,4664.56
1697,1/17/2006,Jeddah,Ghalia,Othaim,Home,345.5158,585.62
1698,1/14/2005,Riyadh,Maliha,Othaim,Food,3241.4206,3466.76
1699,2/23/2005,Hail,Maliha,Othaim,Home,5808.6212,8542.09
1700,2/22/2005,Dammam,Mjeed,Othaim,Food,5712.8608,9849.76
1701,8/27/2004,Riyadh,Yahia,Othaim,Food,4356.9675,5809.29
1702,4/26/2005,Riyadh,Yahia,Lulu,Food,1136.673,2525.94
1703,6/7/2005,Abha,Mjeed,Othaim,Food,4687.9022,8082.59
1704,2/18/2005,Dammam,Ghalia,Carrefour,Toys,2924.2365,6800.55
1705,3/1/2006,Jeddah,Abdul,Carrefour,Home,4421.1945,7493.55
1706,8/9/2005,Jeddah,Abdul,Lulu,Home,3580.6875,4774.25
1707,9/25/2005,Jeddah,Yahia,Othaim,Toys,5781.8175,7709.09
1708,5/10/2006,Dammam,Abdul,Lulu,Office,3475.9285,6319.87
1709,2/28/2005,Dammam,Ghalia,Carrefour,Office,854.7615,1899.47
1710,1/15/2005,Dammam,Mjeed,Othaim,Office,2303.82,3071.76
1711,12/4/2004,Jeddah,Mjeed,Panda,Office,2970.6956,4368.67
1712,2/13/2006,Dammam,Yahia,Lulu,Toys,5856.6904,8612.78
1713,6/2/2006,Abha,Yahia,Carrefour,Toys,4304.3099,4603.54
1714,4/14/2006,Riyadh,Yahia,Panda,Home,5822.4976,9868.64
1715,7/23/2005,Dammam,Maliha,Othaim,Office,3913.0965,8695.77
1716,6/30/2004,Hail,Mjeed,Carrefour,Toys,1223.1178,2844.46
1717,7/25/2005,Abha,Maliha,Lulu,Food,1872.4112,2127.74
1718,5/15/2006,Jeddah,Mjeed,Panda,Home,1018.2511,2752.03
1719,3/8/2006,Dammam,Yahia,Carrefour,Home,218.2725,291.03
1720,6/17/2004,Abha,Ghalia,Lulu,Office,5838.15,7784.2
1721,5/13/2005,Riyadh,Mjeed,Carrefour,Office,1873.41,3406.2
1722,1/30/2005,Jeddah,Yahia,Othaim,Food,1615.2584,2375.38
1723,1/3/2005,Abha,Yahia,Othaim,Home,854.1265,2308.45
1724,5/30/2006,Jubail,Abdul,Othaim,Toys,5224.19095,5587.37
1725,9/30/2004,Dammam,Maliha,Othaim,Home,444.07,807.4
1726,7/23/2005,Jubail,Maliha,Lulu,Toys,5299.4576,7793.32
1727,7/8/2005,Jeddah,Yahia,Carrefour,Home,558.382,597.2
1728,4/10/2005,Jubail,Ghalia,Lulu,Office,2059.2947,3490.33
1729,11/4/2004,Dammam,Maliha,Carrefour,Home,1445.4115,2449.85
1730,4/30/2006,Hail,Maliha,Panda,Toys,730.4625,973.95
1731,3/5/2006,Hail,Ghalia,Lulu,Home,1032.2926,2789.98
1732,7/28/2005,Dammam,Yahia,Carrefour,Office,2875.125,5227.5
1733,5/23/2006,Dammam,Maliha,Panda,Food,6767.508,7690.35
1734,5/10/2006,Jeddah,Abdul,Panda,Toys,1855.4205,5014.65
1735,4/12/2005,Jeddah,Yahia,Carrefour,Office,2522.2897,5865.79
1736,4/14/2006,Hail,Mjeed,Lulu,Home,6416.83955,6862.93
1737,10/31/2004,Abha,Abdul,Panda,Home,3871.095,5161.46
1738,12/12/2005,Jubail,Maliha,Lulu,Food,1853.2218,3195.21
1739,3/24/2005,Jeddah,Ghalia,Othaim,Home,1831.1892,4949.16
1740,11/2/2005,Dammam,Maliha,Othaim,Food,1336.6155,2430.21
1741,5/1/2005,Riyadh,Ghalia,Panda,Food,3364.092,7475.76
1742,5/2/2006,Riyadh,Yahia,Carrefour,Home,1265.308,1437.85
1743,4/27/2005,Jubail,Maliha,Carrefour,Food,8079.5033,8641.18
1744,8/31/2005,Jubail,Abdul,Panda,Food,677.3124,1167.78
1745,12/13/2004,Jeddah,Yahia,Panda,Toys,8046.45105,8605.83
1746,11/20/2005,Hail,Mjeed,Lulu,Toys,4490.4888,6603.66
1747,2/20/2006,Dammam,Mjeed,Panda,Office,1279.0195,2325.49
1748,9/26/2004,Jeddah,Yahia,Othaim,Home,3590.7685,6528.67
1749,9/24/2004,Jeddah,Ghalia,Carrefour,Toys,2982.5345,5422.79
1750,4/29/2006,Jubail,Yahia,Panda,Toys,2714.3696,3991.72
1751,6/8/2005,Dammam,Maliha,Panda,Food,1030.26,1873.2
1752,6/8/2005,Jubail,Yahia,Lulu,Toys,2426.346,5391.88
1753,8/29/2005,Jeddah,Ghalia,Lulu,Office,1420.6288,2089.16
1754,7/4/2005,Riyadh,Yahia,Panda,Home,6603.42,8804.56
1755,11/10/2005,Dammam,Yahia,Lulu,Food,8311.6,9445
1756,5/1/2005,Riyadh,Mjeed,Othaim,Home,6820.56,9094.08
1757,1/26/2005,Hail,Maliha,Othaim,Food,2611.642,3840.65
1758,2/20/2006,Dammam,Abdul,Othaim,Food,5014.6275,6686.17
1759,8/5/2004,Riyadh,Yahia,Othaim,Office,4561.1984,5183.18
1760,2/19/2006,Dammam,Yahia,Othaim,Food,1530.2004,2593.56
1761,1/12/2006,Jeddah,Yahia,Lulu,Home,2809.5705,5108.31
1762,1/21/2005,Riyadh,Abdul,Lulu,Office,8615.6224,9790.48
1763,5/18/2006,Riyadh,Maliha,Panda,Home,3489.6525,4652.87
1764,3/1/2006,Jeddah,Ghalia,Othaim,Toys,3185.7074,8610.02
1765,3/22/2006,Riyadh,Maliha,Othaim,Food,4458.36985,4768.31
1766,1/8/2006,Jubail,Mjeed,Panda,Toys,4349.1008,4942.16
1767,4/25/2005,Dammam,Ghalia,Panda,Office,4662.3044,6856.33
1768,4/11/2006,Abha,Mjeed,Panda,Home,3267.6044,7599.08
1769,10/10/2004,Riyadh,Ghalia,Panda,Toys,6162.915,8217.22
1770,5/6/2005,Jubail,Yahia,Carrefour,Toys,3437.808,3676.8
1771,9/13/2005,Hail,Yahia,Lulu,Food,2244.34595,2400.37
1772,4/5/2006,Abha,Ghalia,Lulu,Office,714.6315,1588.07
1773,5/1/2005,Jeddah,Abdul,Lulu,Toys,3877.478,7049.96
1774,3/25/2005,Riyadh,Ghalia,Lulu,Office,1755.8224,3027.28
1775,6/10/2006,Riyadh,Maliha,Panda,Food,209.3046,360.87
1776,5/18/2005,Dammam,Mjeed,Lulu,Food,567.8816,607.36
1777,10/13/2004,Abha,Abdul,Lulu,Food,1108.80715,1185.89
1778,7/9/2004,Jeddah,Abdul,Othaim,Office,5626.65,7502.2
1779,8/24/2005,Jeddah,Maliha,Othaim,Home,531.6512,916.64
1780,6/7/2006,Jubail,Ghalia,Lulu,Toys,3401.7208,9193.84
1781,11/4/2004,Dammam,Abdul,Othaim,Food,5753.4898,9919.81
1782,6/18/2005,Riyadh,Yahia,Panda,Toys,1911.5412,2811.09
1783,3/6/2005,Hail,Abdul,Othaim,Office,2567.0925,5704.65
1784,12/11/2004,Abha,Abdul,Lulu,Toys,4424.61635,4732.21
1785,4/3/2005,Riyadh,Abdul,Lulu,Office,7959.1864,9044.53
1786,7/7/2005,Jubail,Maliha,Panda,Toys,1964.0377,5308.21
1787,6/28/2005,Jeddah,Abdul,Carrefour,Food,3354.5776,3812.02
1788,3/22/2005,Abha,Ghalia,Panda,Home,1371.7087,2324.93
1789,4/17/2006,Jubail,Ghalia,Othaim,Food,3781.3185,8402.93
1790,4/18/2005,Abha,Yahia,Othaim,Home,45.0065,81.83
1791,3/24/2006,Jubail,Mjeed,Othaim,Home,5628.87,8277.75
1792,6/14/2005,Jeddah,Maliha,Carrefour,Food,1378.2446,3205.22
1793,2/17/2005,Jeddah,Yahia,Othaim,Home,2036.936,3703.52
1794,10/30/2004,Riyadh,Yahia,Othaim,Toys,4304.003,7825.46
1795,5/3/2006,Abha,Maliha,Panda,Home,3904.155,5205.54
1796,11/18/2005,Hail,Ghalia,Panda,Office,1059.2836,1557.77
1797,11/13/2005,Abha,Mjeed,Othaim,Toys,4231.4635,7693.57
1798,5/13/2006,Jeddah,Maliha,Panda,Food,2076.525,4614.5
1799,11/21/2004,Dammam,Abdul,Carrefour,Office,2500.83,6759
1800,6/24/2004,Dammam,Abdul,Panda,Toys,1860.82765,1990.19
1801,8/29/2005,Hail,Ghalia,Othaim,Office,3739.0736,8695.52
1802,11/27/2004,Jeddah,Maliha,Carrefour,Food,2595.27015,2775.69
1803,11/27/2004,Riyadh,Maliha,Lulu,Toys,2003.94,4453.2
1804,10/1/2004,Jeddah,Mjeed,Lulu,Home,3017.9488,5203.36
1805,2/9/2005,Hail,Maliha,Othaim,Office,2890.395,3853.86
1806,3/19/2005,Dammam,Abdul,Lulu,Home,4351.8046,7375.94
1807,4/3/2005,Riyadh,Abdul,Lulu,Toys,1174.977,2611.06
1808,8/29/2004,Jeddah,Ghalia,Carrefour,Home,1451.1935,2459.65
